,orientation,frame_id,case_id,dropped,left,right
770,grabbed_-_right,258,52,0.0,0.0,1.0
773,grabbed_-_right,259,52,0.0,0.0,1.0
776,grabbed_-_right,260,52,0.0,0.0,1.0
779,grabbed_-_left,261,52,0.0,1.0,0.0
782,grabbed_-_left,262,52,0.0,1.0,0.0
2,dropped,3,53,1.0,0.0,0.0
5,dropped,4,53,1.0,0.0,0.0
8,dropped,5,53,1.0,0.0,0.0
11,grabbed_-_left,6,53,0.0,1.0,0.0
14,grabbed_-_left,7,53,0.0,1.0,0.0
17,grabbed_-_left,8,53,0.0,1.0,0.0
20,grabbed_-_left,9,53,0.0,1.0,0.0
23,grabbed_-_left,10,53,0.0,1.0,0.0
26,grabbed_-_right,11,53,0.0,0.0,1.0
29,grabbed_-_right,12,53,0.0,0.0,1.0
32,grabbed_-_right,13,53,0.0,0.0,1.0
35,grabbed_-_both,14,53,0.0,1.0,1.0
38,grabbed_-_left,15,53,0.0,1.0,0.0
41,grabbed_-_left,16,53,0.0,1.0,0.0
44,grabbed_-_both,17,53,0.0,1.0,1.0
47,grabbed_-_right,18,53,0.0,0.0,1.0
50,grabbed_-_right,19,53,0.0,0.0,1.0
53,grabbed_-_right,20,53,0.0,0.0,1.0
56,grabbed_-_right,21,53,0.0,0.0,1.0
59,grabbed_-_right,22,53,0.0,0.0,1.0
62,grabbed_-_right,23,53,0.0,0.0,1.0
65,grabbed_-_right,24,53,0.0,0.0,1.0
68,grabbed_-_right,25,53,0.0,0.0,1.0
71,grabbed_-_right,26,53,0.0,0.0,1.0
74,grabbed_-_right,27,53,0.0,0.0,1.0
77,grabbed_-_right,28,53,0.0,0.0,1.0
80,grabbed_-_left,29,53,0.0,1.0,0.0
83,grabbed_-_left,30,53,0.0,1.0,0.0
86,grabbed_-_left,31,53,0.0,1.0,0.0
89,grabbed_-_both,32,53,0.0,1.0,1.0
92,grabbed_-_right,33,53,0.0,0.0,1.0
95,grabbed_-_both,34,53,0.0,1.0,1.0
98,grabbed_-_left,35,53,0.0,1.0,0.0
101,grabbed_-_left,36,53,0.0,1.0,0.0
104,grabbed_-_left,37,53,0.0,1.0,0.0
107,grabbed_-_both,38,53,0.0,1.0,1.0
110,grabbed_-_both,39,53,0.0,1.0,1.0
113,grabbed_-_both,40,53,0.0,1.0,1.0
116,grabbed_-_left,41,53,0.0,1.0,0.0
119,grabbed_-_left,42,53,0.0,1.0,0.0
122,grabbed_-_both,43,53,0.0,1.0,1.0
125,grabbed_-_right,44,53,0.0,0.0,1.0
128,grabbed_-_right,45,53,0.0,0.0,1.0
131,grabbed_-_right,46,53,0.0,0.0,1.0
134,grabbed_-_right,47,53,0.0,0.0,1.0
137,grabbed_-_right,48,53,0.0,0.0,1.0
140,grabbed_-_right,49,53,0.0,0.0,1.0
143,grabbed_-_right,50,53,0.0,0.0,1.0
146,grabbed_-_right,51,53,0.0,0.0,1.0
149,grabbed_-_right,52,53,0.0,0.0,1.0
152,grabbed_-_right,53,53,0.0,0.0,1.0
155,grabbed_-_right,54,53,0.0,0.0,1.0
158,grabbed_-_right,55,53,0.0,0.0,1.0
161,grabbed_-_right,56,53,0.0,0.0,1.0
164,grabbed_-_both,57,53,0.0,1.0,1.0
167,grabbed_-_left,58,53,0.0,1.0,0.0
170,grabbed_-_left,59,53,0.0,1.0,0.0
173,grabbed_-_left,60,53,0.0,1.0,0.0
176,grabbed_-_left,61,53,0.0,1.0,0.0
179,grabbed_-_right,62,53,0.0,0.0,1.0
182,grabbed_-_right,63,53,0.0,0.0,1.0
185,grabbed_-_right,64,53,0.0,0.0,1.0
188,grabbed_-_right,65,53,0.0,0.0,1.0
191,grabbed_-_right,66,53,0.0,0.0,1.0
194,grabbed_-_right,67,53,0.0,0.0,1.0
197,grabbed_-_right,68,53,0.0,0.0,1.0
200,grabbed_-_left,69,53,0.0,1.0,0.0
203,grabbed_-_left,70,53,0.0,1.0,0.0
206,grabbed_-_right,71,53,0.0,0.0,1.0
209,grabbed_-_right,72,53,0.0,0.0,1.0
212,grabbed_-_both,73,53,0.0,1.0,1.0
215,grabbed_-_left,74,53,0.0,1.0,0.0
218,grabbed_-_both,75,53,0.0,1.0,1.0
221,grabbed_-_both,76,53,0.0,1.0,1.0
224,grabbed_-_right,77,53,0.0,0.0,1.0
227,grabbed_-_right,78,53,0.0,0.0,1.0
230,grabbed_-_right,79,53,0.0,0.0,1.0
233,grabbed_-_right,80,53,0.0,0.0,1.0
236,grabbed_-_right,81,53,0.0,0.0,1.0
239,grabbed_-_right,82,53,0.0,0.0,1.0
242,grabbed_-_right,83,53,0.0,0.0,1.0
245,grabbed_-_right,84,53,0.0,0.0,1.0
248,grabbed_-_right,85,53,0.0,0.0,1.0
251,grabbed_-_right,86,53,0.0,0.0,1.0
254,grabbed_-_right,87,53,0.0,0.0,1.0
257,grabbed_-_right,88,53,0.0,0.0,1.0
260,grabbed_-_right,89,53,0.0,0.0,1.0
263,grabbed_-_both,90,53,0.0,1.0,1.0
266,grabbed_-_left,91,53,0.0,1.0,0.0
269,grabbed_-_left,92,53,0.0,1.0,0.0
272,grabbed_-_left,93,53,0.0,1.0,0.0
275,grabbed_-_right,94,53,0.0,0.0,1.0
278,grabbed_-_right,95,53,0.0,0.0,1.0
281,grabbed_-_right,96,53,0.0,0.0,1.0
284,grabbed_-_right,97,53,0.0,0.0,1.0
287,grabbed_-_right,98,53,0.0,0.0,1.0
290,grabbed_-_right,99,53,0.0,0.0,1.0
293,grabbed_-_both,100,53,0.0,1.0,1.0
296,grabbed_-_left,101,53,0.0,1.0,0.0
299,grabbed_-_left,102,53,0.0,1.0,0.0
302,grabbed_-_both,103,53,0.0,1.0,1.0
305,grabbed_-_right,104,53,0.0,0.0,1.0
308,grabbed_-_right,105,53,0.0,0.0,1.0
311,grabbed_-_right,106,53,0.0,0.0,1.0
314,grabbed_-_right,107,53,0.0,0.0,1.0
317,grabbed_-_right,108,53,0.0,0.0,1.0
320,grabbed_-_right,109,53,0.0,0.0,1.0
323,grabbed_-_right,110,53,0.0,0.0,1.0
326,grabbed_-_right,111,53,0.0,0.0,1.0
329,grabbed_-_right,112,53,0.0,0.0,1.0
332,grabbed_-_right,113,53,0.0,0.0,1.0
335,grabbed_-_right,114,53,0.0,0.0,1.0
338,grabbed_-_right,115,53,0.0,0.0,1.0
341,grabbed_-_both,116,53,0.0,1.0,1.0
344,grabbed_-_left,117,53,0.0,1.0,0.0
347,grabbed_-_left,118,53,0.0,1.0,0.0
350,grabbed_-_right,119,53,0.0,0.0,1.0
353,grabbed_-_right,120,53,0.0,0.0,1.0
356,grabbed_-_right,121,53,0.0,0.0,1.0
359,grabbed_-_right,122,53,0.0,0.0,1.0
362,grabbed_-_right,123,53,0.0,0.0,1.0
365,grabbed_-_right,124,53,0.0,0.0,1.0
368,grabbed_-_right,125,53,0.0,0.0,1.0
371,grabbed_-_both,126,53,0.0,1.0,1.0
374,grabbed_-_left,127,53,0.0,1.0,0.0
377,grabbed_-_left,128,53,0.0,1.0,0.0
380,grabbed_-_both,129,53,0.0,1.0,1.0
383,grabbed_-_right,130,53,0.0,0.0,1.0
386,grabbed_-_right,131,53,0.0,0.0,1.0
389,grabbed_-_both,132,53,0.0,1.0,1.0
392,grabbed_-_left,133,53,0.0,1.0,0.0
395,grabbed_-_both,134,53,0.0,1.0,1.0
398,grabbed_-_right,135,53,0.0,0.0,1.0
401,grabbed_-_right,136,53,0.0,0.0,1.0
404,grabbed_-_right,137,53,0.0,0.0,1.0
407,grabbed_-_right,138,53,0.0,0.0,1.0
410,grabbed_-_right,139,53,0.0,0.0,1.0
413,grabbed_-_right,140,53,0.0,0.0,1.0
416,grabbed_-_both,141,53,0.0,1.0,1.0
419,grabbed_-_left,142,53,0.0,1.0,0.0
422,grabbed_-_left,143,53,0.0,1.0,0.0
425,grabbed_-_left,144,53,0.0,1.0,0.0
428,grabbed_-_right,145,53,0.0,0.0,1.0
431,grabbed_-_right,146,53,0.0,0.0,1.0
434,grabbed_-_right,147,53,0.0,0.0,1.0
437,grabbed_-_right,148,53,0.0,0.0,1.0
440,grabbed_-_right,149,53,0.0,0.0,1.0
443,grabbed_-_right,150,53,0.0,0.0,1.0
446,grabbed_-_both,151,53,0.0,1.0,1.0
449,grabbed_-_left,152,53,0.0,1.0,0.0
452,grabbed_-_both,153,53,0.0,1.0,1.0
455,grabbed_-_both,154,53,0.0,1.0,1.0
458,grabbed_-_right,155,53,0.0,0.0,1.0
461,grabbed_-_right,156,53,0.0,0.0,1.0
464,grabbed_-_right,157,53,0.0,0.0,1.0
467,grabbed_-_right,158,53,0.0,0.0,1.0
470,grabbed_-_both,159,53,0.0,1.0,1.0
473,grabbed_-_left,160,53,0.0,1.0,0.0
476,grabbed_-_both,161,53,0.0,1.0,1.0
479,grabbed_-_both,162,53,0.0,1.0,1.0
482,grabbed_-_right,163,53,0.0,0.0,1.0
485,grabbed_-_right,164,53,0.0,0.0,1.0
488,grabbed_-_right,165,53,0.0,0.0,1.0
491,grabbed_-_right,166,53,0.0,0.0,1.0
494,grabbed_-_right,167,53,0.0,0.0,1.0
497,grabbed_-_right,168,53,0.0,0.0,1.0
500,grabbed_-_right,169,53,0.0,0.0,1.0
503,grabbed_-_right,170,53,0.0,0.0,1.0
506,grabbed_-_right,171,53,0.0,0.0,1.0
509,grabbed_-_right,172,53,0.0,0.0,1.0
512,grabbed_-_right,173,53,0.0,0.0,1.0
515,grabbed_-_right,174,53,0.0,0.0,1.0
518,grabbed_-_right,175,53,0.0,0.0,1.0
521,grabbed_-_right,176,53,0.0,0.0,1.0
524,grabbed_-_both,177,53,0.0,1.0,1.0
527,grabbed_-_left,178,53,0.0,1.0,0.0
530,grabbed_-_both,179,53,0.0,1.0,1.0
533,grabbed_-_right,180,53,0.0,0.0,1.0
536,grabbed_-_right,181,53,0.0,0.0,1.0
539,grabbed_-_right,182,53,0.0,0.0,1.0
542,grabbed_-_right,183,53,0.0,0.0,1.0
545,grabbed_-_right,184,53,0.0,0.0,1.0
548,grabbed_-_right,185,53,0.0,0.0,1.0
551,grabbed_-_right,186,53,0.0,0.0,1.0
554,grabbed_-_right,187,53,0.0,0.0,1.0
557,grabbed_-_right,188,53,0.0,0.0,1.0
560,grabbed_-_right,189,53,0.0,0.0,1.0
563,grabbed_-_right,190,53,0.0,0.0,1.0
566,grabbed_-_right,191,53,0.0,0.0,1.0
569,grabbed_-_right,192,53,0.0,0.0,1.0
572,grabbed_-_right,193,53,0.0,0.0,1.0
575,grabbed_-_right,194,53,0.0,0.0,1.0
578,grabbed_-_right,195,53,0.0,0.0,1.0
581,grabbed_-_right,196,53,0.0,0.0,1.0
584,grabbed_-_right,197,53,0.0,0.0,1.0
587,grabbed_-_right,198,53,0.0,0.0,1.0
590,grabbed_-_right,199,53,0.0,0.0,1.0
593,grabbed_-_right,200,53,0.0,0.0,1.0
596,grabbed_-_right,201,53,0.0,0.0,1.0
599,grabbed_-_right,202,53,0.0,0.0,1.0
602,grabbed_-_right,203,53,0.0,0.0,1.0
605,grabbed_-_both,204,53,0.0,1.0,1.0
608,grabbed_-_left,205,53,0.0,1.0,0.0
611,grabbed_-_left,206,53,0.0,1.0,0.0
614,grabbed_-_left,207,53,0.0,1.0,0.0
617,grabbed_-_left,208,53,0.0,1.0,0.0
620,grabbed_-_both,209,53,0.0,1.0,1.0
623,grabbed_-_right,210,53,0.0,0.0,1.0
626,grabbed_-_right,211,53,0.0,0.0,1.0
629,grabbed_-_right,212,53,0.0,0.0,1.0
632,grabbed_-_right,213,53,0.0,0.0,1.0
635,grabbed_-_right,214,53,0.0,0.0,1.0
638,grabbed_-_right,215,53,0.0,0.0,1.0
641,grabbed_-_right,216,53,0.0,0.0,1.0
644,grabbed_-_right,217,53,0.0,0.0,1.0
647,grabbed_-_right,218,53,0.0,0.0,1.0
650,grabbed_-_right,219,53,0.0,0.0,1.0
653,grabbed_-_right,220,53,0.0,0.0,1.0
656,grabbed_-_right,221,53,0.0,0.0,1.0
659,grabbed_-_right,222,53,0.0,0.0,1.0
662,grabbed_-_right,223,53,0.0,0.0,1.0
665,grabbed_-_right,224,53,0.0,0.0,1.0
668,grabbed_-_both,225,53,0.0,1.0,1.0
671,grabbed_-_left,226,53,0.0,1.0,0.0
674,grabbed_-_left,227,53,0.0,1.0,0.0
2,dropped,1,54,1.0,0.0,0.0
5,dropped,2,54,1.0,0.0,0.0
8,dropped,3,54,1.0,0.0,0.0
11,dropped,4,54,1.0,0.0,0.0
14,dropped,5,54,1.0,0.0,0.0
17,dropped,6,54,1.0,0.0,0.0
20,dropped,7,54,1.0,0.0,0.0
23,dropped,8,54,1.0,0.0,0.0
26,dropped,9,54,1.0,0.0,0.0
29,dropped,10,54,1.0,0.0,0.0
32,dropped,11,54,1.0,0.0,0.0
35,grabbed_-_left,12,54,0.0,1.0,0.0
38,grabbed_-_left,13,54,0.0,1.0,0.0
41,grabbed_-_left,14,54,0.0,1.0,0.0
44,grabbed_-_left,15,54,0.0,1.0,0.0
47,grabbed_-_both,16,54,0.0,1.0,1.0
50,grabbed_-_right,17,54,0.0,0.0,1.0
53,grabbed_-_right,18,54,0.0,0.0,1.0
56,grabbed_-_right,19,54,0.0,0.0,1.0
59,grabbed_-_both,20,54,0.0,1.0,1.0
62,grabbed_-_both,21,54,0.0,1.0,1.0
65,grabbed_-_right,22,54,0.0,0.0,1.0
68,grabbed_-_right,23,54,0.0,0.0,1.0
71,grabbed_-_right,24,54,0.0,0.0,1.0
74,grabbed_-_right,25,54,0.0,0.0,1.0
77,grabbed_-_right,26,54,0.0,0.0,1.0
80,grabbed_-_right,27,54,0.0,0.0,1.0
83,grabbed_-_right,28,54,0.0,0.0,1.0
86,grabbed_-_right,29,54,0.0,0.0,1.0
89,grabbed_-_right,30,54,0.0,0.0,1.0
92,grabbed_-_right,31,54,0.0,0.0,1.0
95,grabbed_-_right,32,54,0.0,0.0,1.0
98,grabbed_-_right,33,54,0.0,0.0,1.0
101,grabbed_-_right,34,54,0.0,0.0,1.0
104,grabbed_-_right,35,54,0.0,0.0,1.0
107,grabbed_-_right,36,54,0.0,0.0,1.0
110,grabbed_-_right,37,54,0.0,0.0,1.0
113,grabbed_-_right,38,54,0.0,0.0,1.0
116,grabbed_-_right,39,54,0.0,0.0,1.0
119,grabbed_-_right,40,54,0.0,0.0,1.0
122,grabbed_-_right,41,54,0.0,0.0,1.0
125,grabbed_-_right,42,54,0.0,0.0,1.0
128,grabbed_-_right,43,54,0.0,0.0,1.0
131,grabbed_-_right,44,54,0.0,0.0,1.0
134,grabbed_-_right,45,54,0.0,0.0,1.0
137,grabbed_-_right,46,54,0.0,0.0,1.0
140,grabbed_-_right,47,54,0.0,0.0,1.0
143,grabbed_-_right,48,54,0.0,0.0,1.0
146,grabbed_-_right,49,54,0.0,0.0,1.0
149,grabbed_-_right,50,54,0.0,0.0,1.0
152,grabbed_-_right,51,54,0.0,0.0,1.0
155,grabbed_-_right,52,54,0.0,0.0,1.0
158,grabbed_-_both,53,54,0.0,1.0,1.0
161,grabbed_-_left,54,54,0.0,1.0,0.0
164,grabbed_-_left,55,54,0.0,1.0,0.0
167,grabbed_-_left,56,54,0.0,1.0,0.0
170,grabbed_-_left,57,54,0.0,1.0,0.0
173,grabbed_-_left,58,54,0.0,1.0,0.0
176,grabbed_-_left,59,54,0.0,1.0,0.0
179,grabbed_-_left,60,54,0.0,1.0,0.0
182,grabbed_-_left,61,54,0.0,1.0,0.0
185,grabbed_-_left,62,54,0.0,1.0,0.0
188,grabbed_-_left,63,54,0.0,1.0,0.0
191,grabbed_-_left,64,54,0.0,1.0,0.0
194,grabbed_-_left,65,54,0.0,1.0,0.0
197,grabbed_-_left,66,54,0.0,1.0,0.0
200,grabbed_-_right,67,54,0.0,0.0,1.0
203,grabbed_-_right,68,54,0.0,0.0,1.0
206,grabbed_-_right,69,54,0.0,0.0,1.0
209,grabbed_-_both,70,54,0.0,1.0,1.0
212,grabbed_-_left,71,54,0.0,1.0,0.0
215,grabbed_-_both,72,54,0.0,1.0,1.0
218,grabbed_-_right,73,54,0.0,0.0,1.0
221,grabbed_-_right,74,54,0.0,0.0,1.0
224,grabbed_-_right,75,54,0.0,0.0,1.0
227,grabbed_-_right,76,54,0.0,0.0,1.0
230,grabbed_-_both,77,54,0.0,1.0,1.0
233,grabbed_-_left,78,54,0.0,1.0,0.0
236,grabbed_-_both,79,54,0.0,1.0,1.0
239,grabbed_-_right,80,54,0.0,0.0,1.0
242,grabbed_-_right,81,54,0.0,0.0,1.0
245,grabbed_-_right,82,54,0.0,0.0,1.0
248,grabbed_-_right,83,54,0.0,0.0,1.0
251,grabbed_-_right,84,54,0.0,0.0,1.0
254,grabbed_-_right,85,54,0.0,0.0,1.0
257,grabbed_-_right,86,54,0.0,0.0,1.0
260,grabbed_-_right,87,54,0.0,0.0,1.0
263,grabbed_-_right,88,54,0.0,0.0,1.0
266,grabbed_-_right,89,54,0.0,0.0,1.0
269,grabbed_-_right,90,54,0.0,0.0,1.0
272,grabbed_-_right,91,54,0.0,0.0,1.0
275,grabbed_-_right,92,54,0.0,0.0,1.0
278,grabbed_-_right,93,54,0.0,0.0,1.0
281,grabbed_-_right,94,54,0.0,0.0,1.0
284,grabbed_-_right,95,54,0.0,0.0,1.0
287,grabbed_-_right,96,54,0.0,0.0,1.0
290,grabbed_-_right,97,54,0.0,0.0,1.0
293,grabbed_-_right,98,54,0.0,0.0,1.0
296,grabbed_-_right,99,54,0.0,0.0,1.0
299,grabbed_-_both,100,54,0.0,1.0,1.0
302,grabbed_-_left,101,54,0.0,1.0,0.0
305,grabbed_-_left,102,54,0.0,1.0,0.0
308,grabbed_-_right,103,54,0.0,0.0,1.0
311,grabbed_-_right,104,54,0.0,0.0,1.0
314,grabbed_-_right,105,54,0.0,0.0,1.0
317,grabbed_-_right,106,54,0.0,0.0,1.0
320,grabbed_-_left,107,54,0.0,1.0,0.0
323,grabbed_-_left,108,54,0.0,1.0,0.0
326,grabbed_-_both,109,54,0.0,1.0,1.0
329,grabbed_-_both,110,54,0.0,1.0,1.0
332,grabbed_-_right,111,54,0.0,0.0,1.0
335,grabbed_-_both,112,54,0.0,1.0,1.0
338,grabbed_-_left,113,54,0.0,1.0,0.0
341,grabbed_-_both,114,54,0.0,1.0,1.0
344,grabbed_-_both,115,54,0.0,1.0,1.0
347,grabbed_-_right,116,54,0.0,0.0,1.0
350,grabbed_-_right,117,54,0.0,0.0,1.0
353,grabbed_-_right,118,54,0.0,0.0,1.0
356,grabbed_-_right,119,54,0.0,0.0,1.0
359,grabbed_-_right,120,54,0.0,0.0,1.0
362,grabbed_-_right,121,54,0.0,0.0,1.0
365,grabbed_-_right,122,54,0.0,0.0,1.0
368,grabbed_-_right,123,54,0.0,0.0,1.0
371,grabbed_-_right,124,54,0.0,0.0,1.0
374,grabbed_-_right,125,54,0.0,0.0,1.0
377,grabbed_-_right,126,54,0.0,0.0,1.0
380,grabbed_-_right,127,54,0.0,0.0,1.0
383,grabbed_-_right,128,54,0.0,0.0,1.0
386,grabbed_-_right,129,54,0.0,0.0,1.0
389,grabbed_-_right,130,54,0.0,0.0,1.0
392,grabbed_-_right,131,54,0.0,0.0,1.0
395,grabbed_-_right,132,54,0.0,0.0,1.0
398,grabbed_-_right,133,54,0.0,0.0,1.0
401,grabbed_-_right,134,54,0.0,0.0,1.0
404,grabbed_-_right,135,54,0.0,0.0,1.0
407,grabbed_-_both,136,54,0.0,1.0,1.0
410,grabbed_-_left,137,54,0.0,1.0,0.0
413,grabbed_-_left,138,54,0.0,1.0,0.0
416,grabbed_-_left,139,54,0.0,1.0,0.0
419,grabbed_-_left,140,54,0.0,1.0,0.0
422,grabbed_-_both,141,54,0.0,1.0,1.0
425,grabbed_-_right,142,54,0.0,0.0,1.0
428,grabbed_-_right,143,54,0.0,0.0,1.0
431,grabbed_-_right,144,54,0.0,0.0,1.0
434,grabbed_-_right,145,54,0.0,0.0,1.0
437,grabbed_-_right,146,54,0.0,0.0,1.0
440,grabbed_-_both,147,54,0.0,1.0,1.0
443,grabbed_-_left,148,54,0.0,1.0,0.0
446,grabbed_-_left,149,54,0.0,1.0,0.0
449,grabbed_-_right,150,54,0.0,0.0,1.0
452,grabbed_-_right,151,54,0.0,0.0,1.0
455,grabbed_-_left,152,54,0.0,1.0,0.0
458,grabbed_-_left,153,54,0.0,1.0,0.0
461,grabbed_-_both,154,54,0.0,1.0,1.0
464,grabbed_-_both,155,54,0.0,1.0,1.0
467,grabbed_-_right,156,54,0.0,0.0,1.0
470,grabbed_-_right,157,54,0.0,0.0,1.0
473,grabbed_-_right,158,54,0.0,0.0,1.0
476,grabbed_-_right,159,54,0.0,0.0,1.0
479,grabbed_-_right,160,54,0.0,0.0,1.0
482,grabbed_-_right,161,54,0.0,0.0,1.0
485,grabbed_-_right,162,54,0.0,0.0,1.0
488,grabbed_-_right,163,54,0.0,0.0,1.0
491,grabbed_-_right,164,54,0.0,0.0,1.0
494,grabbed_-_right,165,54,0.0,0.0,1.0
497,grabbed_-_right,166,54,0.0,0.0,1.0
500,grabbed_-_right,167,54,0.0,0.0,1.0
503,grabbed_-_right,168,54,0.0,0.0,1.0
506,grabbed_-_right,169,54,0.0,0.0,1.0
509,grabbed_-_right,170,54,0.0,0.0,1.0
512,grabbed_-_right,171,54,0.0,0.0,1.0
515,grabbed_-_right,172,54,0.0,0.0,1.0
518,grabbed_-_right,173,54,0.0,0.0,1.0
521,grabbed_-_right,174,54,0.0,0.0,1.0
524,grabbed_-_both,175,54,0.0,1.0,1.0
527,grabbed_-_left,176,54,0.0,1.0,0.0
530,grabbed_-_left,177,54,0.0,1.0,0.0
533,grabbed_-_left,178,54,0.0,1.0,0.0
536,grabbed_-_right,179,54,0.0,0.0,1.0
539,grabbed_-_right,180,54,0.0,0.0,1.0
542,grabbed_-_right,181,54,0.0,0.0,1.0
545,grabbed_-_right,182,54,0.0,0.0,1.0
548,grabbed_-_left,183,54,0.0,1.0,0.0
551,grabbed_-_left,184,54,0.0,1.0,0.0
554,grabbed_-_both,185,54,0.0,1.0,1.0
557,grabbed_-_right,186,54,0.0,0.0,1.0
560,grabbed_-_right,187,54,0.0,0.0,1.0
563,grabbed_-_right,188,54,0.0,0.0,1.0
566,grabbed_-_right,189,54,0.0,0.0,1.0
569,grabbed_-_right,190,54,0.0,0.0,1.0
572,grabbed_-_both,191,54,0.0,1.0,1.0
575,grabbed_-_left,192,54,0.0,1.0,0.0
578,grabbed_-_both,193,54,0.0,1.0,1.0
581,grabbed_-_right,194,54,0.0,0.0,1.0
584,grabbed_-_right,195,54,0.0,0.0,1.0
587,grabbed_-_right,196,54,0.0,0.0,1.0
590,grabbed_-_right,197,54,0.0,0.0,1.0
593,grabbed_-_right,198,54,0.0,0.0,1.0
596,grabbed_-_right,199,54,0.0,0.0,1.0
599,grabbed_-_right,200,54,0.0,0.0,1.0
602,grabbed_-_right,201,54,0.0,0.0,1.0
605,grabbed_-_right,202,54,0.0,0.0,1.0
608,grabbed_-_right,203,54,0.0,0.0,1.0
611,grabbed_-_right,204,54,0.0,0.0,1.0
614,grabbed_-_right,205,54,0.0,0.0,1.0
617,grabbed_-_right,206,54,0.0,0.0,1.0
620,grabbed_-_right,207,54,0.0,0.0,1.0
623,grabbed_-_right,208,54,0.0,0.0,1.0
626,grabbed_-_right,209,54,0.0,0.0,1.0
629,grabbed_-_right,210,54,0.0,0.0,1.0
632,grabbed_-_right,211,54,0.0,0.0,1.0
635,grabbed_-_right,212,54,0.0,0.0,1.0
638,grabbed_-_right,213,54,0.0,0.0,1.0
641,grabbed_-_both,214,54,0.0,1.0,1.0
644,grabbed_-_left,215,54,0.0,1.0,0.0
647,grabbed_-_left,216,54,0.0,1.0,0.0
650,grabbed_-_left,217,54,0.0,1.0,0.0
653,grabbed_-_both,218,54,0.0,1.0,1.0
656,grabbed_-_right,219,54,0.0,0.0,1.0
659,grabbed_-_right,220,54,0.0,0.0,1.0
662,grabbed_-_right,221,54,0.0,0.0,1.0
665,grabbed_-_right,222,54,0.0,0.0,1.0
668,grabbed_-_right,223,54,0.0,0.0,1.0
671,grabbed_-_right,224,54,0.0,0.0,1.0
674,grabbed_-_right,225,54,0.0,0.0,1.0
677,grabbed_-_right,226,54,0.0,0.0,1.0
680,grabbed_-_right,227,54,0.0,0.0,1.0
683,grabbed_-_right,228,54,0.0,0.0,1.0
686,grabbed_-_right,229,54,0.0,0.0,1.0
689,grabbed_-_right,230,54,0.0,0.0,1.0
692,grabbed_-_right,231,54,0.0,0.0,1.0
695,grabbed_-_right,232,54,0.0,0.0,1.0
698,grabbed_-_right,233,54,0.0,0.0,1.0
701,grabbed_-_both,234,54,0.0,1.0,1.0
704,grabbed_-_left,235,54,0.0,1.0,0.0
707,grabbed_-_left,236,54,0.0,1.0,0.0
2,dropped,2,55,1.0,0.0,0.0
5,dropped,3,55,1.0,0.0,0.0
8,dropped,4,55,1.0,0.0,0.0
11,dropped,5,55,1.0,0.0,0.0
14,dropped,6,55,1.0,0.0,0.0
17,dropped,7,55,1.0,0.0,0.0
20,grabbed_-_left,8,55,0.0,1.0,0.0
23,grabbed_-_left,9,55,0.0,1.0,0.0
26,grabbed_-_left,10,55,0.0,1.0,0.0
29,grabbed_-_right,11,55,0.0,0.0,1.0
32,grabbed_-_right,12,55,0.0,0.0,1.0
35,grabbed_-_left,13,55,0.0,1.0,0.0
38,grabbed_-_left,14,55,0.0,1.0,0.0
41,grabbed_-_left,15,55,0.0,1.0,0.0
44,grabbed_-_left,16,55,0.0,1.0,0.0
47,grabbed_-_both,17,55,0.0,1.0,1.0
50,grabbed_-_right,18,55,0.0,0.0,1.0
53,grabbed_-_right,19,55,0.0,0.0,1.0
56,grabbed_-_right,20,55,0.0,0.0,1.0
59,grabbed_-_right,21,55,0.0,0.0,1.0
62,grabbed_-_right,22,55,0.0,0.0,1.0
65,grabbed_-_right,23,55,0.0,0.0,1.0
68,grabbed_-_right,24,55,0.0,0.0,1.0
71,grabbed_-_right,25,55,0.0,0.0,1.0
74,grabbed_-_right,26,55,0.0,0.0,1.0
77,grabbed_-_right,27,55,0.0,0.0,1.0
80,grabbed_-_right,28,55,0.0,0.0,1.0
83,grabbed_-_right,29,55,0.0,0.0,1.0
86,grabbed_-_right,30,55,0.0,0.0,1.0
89,grabbed_-_right,31,55,0.0,0.0,1.0
92,grabbed_-_right,32,55,0.0,0.0,1.0
95,grabbed_-_right,33,55,0.0,0.0,1.0
98,grabbed_-_right,34,55,0.0,0.0,1.0
101,grabbed_-_right,35,55,0.0,0.0,1.0
104,grabbed_-_right,36,55,0.0,0.0,1.0
107,grabbed_-_both,37,55,0.0,1.0,1.0
110,grabbed_-_left,38,55,0.0,1.0,0.0
113,grabbed_-_left,39,55,0.0,1.0,0.0
116,grabbed_-_left,40,55,0.0,1.0,0.0
119,grabbed_-_both,41,55,0.0,1.0,1.0
122,grabbed_-_right,42,55,0.0,0.0,1.0
125,grabbed_-_right,43,55,0.0,0.0,1.0
128,grabbed_-_left,44,55,0.0,1.0,0.0
131,grabbed_-_left,45,55,0.0,1.0,0.0
134,grabbed_-_right,46,55,0.0,0.0,1.0
137,grabbed_-_right,47,55,0.0,0.0,1.0
140,grabbed_-_left,48,55,0.0,1.0,0.0
143,grabbed_-_left,49,55,0.0,1.0,0.0
146,grabbed_-_both,50,55,0.0,1.0,1.0
149,grabbed_-_right,51,55,0.0,0.0,1.0
152,grabbed_-_right,52,55,0.0,0.0,1.0
155,grabbed_-_right,53,55,0.0,0.0,1.0
158,grabbed_-_right,54,55,0.0,0.0,1.0
161,grabbed_-_right,55,55,0.0,0.0,1.0
164,grabbed_-_right,56,55,0.0,0.0,1.0
